,market_name,market_id,bookmaker_name,bookmaker_id,label,value,extra,probability,dp3,american,factional,handicap,total,winning,stop,bookmaker_event_id,last_update
866,Team Goalscorer,1265634162,bet365,2,Willemen Bruno Viana,19.00,2,5.26%,19.000,1800,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287532', 'timezone_type': 3, 'timezone': 'UTC'}"
867,Team Goalscorer,1265634162,bet365,2,da Silva Otavio,19.00,2,5.26%,19.000,1800,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287539', 'timezone_type': 3, 'timezone': 'UTC'}"
868,Team Goalscorer,1265634162,bet365,2,de Almeida Rodinei,19.00,2,5.26%,19.000,1800,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287546', 'timezone_type': 3, 'timezone': 'UTC'}"
869,Team Goalscorer,1265634162,bet365,2,dos Santos Cleiton,19.00,2,5.26%,19.000,1800,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287554', 'timezone_type': 3, 'timezone': 'UTC'}"
870,Team Goalscorer,1265634162,bet365,2,No Goalscorer (Flamengo),3.25,2,30.77%,3.250,225,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287562', 'timezone_type': 3, 'timezone': 'UTC'}"
871,To Score In Half,1265634204,bet365,2,1st Half | Yes - 1,2.20,,45.45%,2.200,120,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282214', 'timezone_type': 3, 'timezone': 'UTC'}"
872,To Score In Half,1265634204,bet365,2,2nd Half | Yes - 1,1.83,,54.56%,1.833,-121,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282223', 'timezone_type': 3, 'timezone': 'UTC'}"
873,To Score In Half,1265634204,bet365,2,1st Half | No - 1,1.62,,61.92%,1.615,-163,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282232', 'timezone_type': 3, 'timezone': 'UTC'}"
874,To Score In Half,1265634204,bet365,2,2nd Half | No - 1,1.83,,54.56%,1.833,-121,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282239', 'timezone_type': 3, 'timezone': 'UTC'}"
875,To Score In Half,1265634204,bet365,2,1st Half | Yes - 2,2.20,,45.45%,2.200,120,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282247', 'timezone_type': 3, 'timezone': 'UTC'}"
876,To Score In Half,1265634204,bet365,2,2nd Half | Yes - 2,1.83,,54.56%,1.833,-121,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282255', 'timezone_type': 3, 'timezone': 'UTC'}"
877,To Score In Half,1265634204,bet365,2,1st Half | No - 2,1.62,,61.92%,1.615,-163,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282262', 'timezone_type': 3, 'timezone': 'UTC'}"
878,To Score In Half,1265634204,bet365,2,2nd Half | No - 2,1.83,,54.56%,1.833,-121,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282270', 'timezone_type': 3, 'timezone': 'UTC'}"
879,First Match Corner,1265634205,bet365,2,1,1.80,,55.56%,1.800,-125,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285349', 'timezone_type': 3, 'timezone': 'UTC'}"
880,First Match Corner,1265634205,bet365,2,2,1.91,,52.38%,1.909,-111,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285358', 'timezone_type': 3, 'timezone': 'UTC'}"
881,Last Match Corner,1265634207,bet365,2,1,1.80,,55.56%,1.800,-125,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285380', 'timezone_type': 3, 'timezone': 'UTC'}"
882,Last Match Corner,1265634207,bet365,2,2,1.91,,52.38%,1.909,-111,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285389', 'timezone_type': 3, 'timezone': 'UTC'}"
883,Multicorners,1265634208,bet365,2,20.5,1.91,,52.38%,1.909,-111,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285414', 'timezone_type': 3, 'timezone': 'UTC'}"
884,Multicorners,1265634208,bet365,2,20.5,1.80,,55.56%,1.800,-125,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285423', 'timezone_type': 3, 'timezone': 'UTC'}"
885,Asian Total Corners,1265634210,bet365,2,Over,1.85,,54.05%,1.850,-118,,,9.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285082', 'timezone_type': 3, 'timezone': 'UTC'}"
886,Asian Total Corners,1265634210,bet365,2,Under,1.95,,51.28%,1.950,-106,,,9.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285091', 'timezone_type': 3, 'timezone': 'UTC'}"
887,Number of Goals in Match,1265635776,bet365,2,Under 2 goals,3.25,,30.77%,3.250,225,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.276708', 'timezone_type': 3, 'timezone': 'UTC'}"
888,Number of Goals in Match,1265635776,bet365,2,2 or 3 goals,1.95,,51.23%,1.952,-106,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.276719', 'timezone_type': 3, 'timezone': 'UTC'}"
889,Number of Goals in Match,1265635776,bet365,2,Over 3 goals,3.75,,26.67%,3.750,275,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.276728', 'timezone_type': 3, 'timezone': 'UTC'}"
890,Specials,1265635824,bet365,2,To Win From Behind | 1,11.00,,9.09%,11.000,1000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282105', 'timezone_type': 3, 'timezone': 'UTC'}"
891,Specials,1265635824,bet365,2,To Win to Nil | 1,4.33,,23.08%,4.333,333,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282122', 'timezone_type': 3, 'timezone': 'UTC'}"
892,Specials,1265635824,bet365,2,To Win Either Half | 1,1.83,,54.56%,1.833,-121,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282133', 'timezone_type': 3, 'timezone': 'UTC'}"
893,Specials,1265635824,bet365,2,To Win Both Halves | 1,10.00,,10%,10.000,900,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282142', 'timezone_type': 3, 'timezone': 'UTC'}"
894,Specials,1265635824,bet365,2,To Score in Both Halves | 1,4.33,,23.08%,4.333,333,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282151', 'timezone_type': 3, 'timezone': 'UTC'}"
895,Specials,1265635824,bet365,2,To Win From Behind | 2,11.00,,9.09%,11.000,1000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282159', 'timezone_type': 3, 'timezone': 'UTC'}"
896,Specials,1265635824,bet365,2,To Win to Nil | 2,4.33,,23.08%,4.333,333,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282168', 'timezone_type': 3, 'timezone': 'UTC'}"
897,Specials,1265635824,bet365,2,To Win Either Half | 2,1.83,,54.56%,1.833,-121,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282175', 'timezone_type': 3, 'timezone': 'UTC'}"
898,Specials,1265635824,bet365,2,To Win Both Halves | 2,10.00,,10%,10.000,900,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282183', 'timezone_type': 3, 'timezone': 'UTC'}"
899,Specials,1265635824,bet365,2,To Score in Both Halves | 2,4.33,,23.08%,4.333,333,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282191', 'timezone_type': 3, 'timezone': 'UTC'}"
